ID,N,TaTb,VO2kg,logVO2kg,Temprounded,Run,numberextracted,Capturedate,testdate,Dateallocatedtreat,Baseline0switchm1m2,Baseline0switchm1m2,Run1or2inset0or1or2,treat1h2c,Capturesite,speciesme1g2mi3pr4,pop,time,factT,airT,groundT,subT,initialmass,Dateweigh2,mass2,SVL,length,TailReg,InitialID,Toeclip,Alttoeclip,Dateweigh3,mass3,,,
C107,2,28.2431836,5.601051832,0.748269592,-28,123,162,29/01/2012,30/05/2012,22/03/2012,1,1,NA,1,Mount Wellington,3,1,NA,NA,NA,NA,NA,3.53,NA,NA,61,132,24,c,1135,NA,NA,NA,,,
C107,2,27.06373308,5.2254976,0.718127653,-27,123,162,29/01/2012,30/05/2012,22/03/2012,1,1,NA,1,Mount Wellington,3,1,NA,NA,NA,NA,NA,3.53,NA,NA,61,132,24,c,1135,NA,NA,NA,,,
C107,2,25.96755729,4.616012448,0.664266971,-26,123,162,29/01/2012,30/05/2012,22/03/2012,1,1,NA,1,Mount Wellington,3,1,NA,NA,NA,NA,NA,3.53,NA,NA,61,132,24,c,1135,NA,NA,NA,,,
C107,2,25.04616537,4.325649613,0.636051338,-25,123,162,29/01/2012,30/05/2012,22/03/2012,1,1,NA,1,Mount Wellington,3,1,NA,NA,NA,NA,NA,3.53,NA,NA,61,132,24,c,1135,NA,NA,NA,,,
C107,2,24.21035807,4.329260881,0.636413757,-24,123,162,29/01/2012,30/05/2012,22/03/2012,1,1,NA,1,Mount Wellington,3,1,NA,NA,NA,NA,NA,3.53,NA,NA,61,132,24,c,1135,NA,NA,NA,,,
C107,2,23.24144857,4.123498581,0.615265849,-23,123,162,29/01/2012,30/05/2012,22/03/2012,1,1,NA,1,Mount Wellington,3,1,NA,NA,NA,NA,NA,3.53,NA,NA,61,132,24,c,1135,NA,NA,NA,,,
C107,2,22.01777734,3.859048191,0.586480202,-22,123,162,29/01/2012,30/05/2012,22/03/2012,1,1,NA,1,Mount Wellington,3,1,NA,NA,NA,NA,NA,3.53,NA,NA,61,132,24,c,1135,NA,NA,NA,,,
C107,2,20.94580078,3.686387846,0.566601026,-21,123,162,29/01/2012,30/05/2012,22/03/2012,1,1,NA,1,Mount Wellington,3,1,NA,NA,NA,NA,NA,3.53,NA,NA,61,132,24,c,1135,NA,NA,NA,,,
C107,2,19.91299414,3.147127874,0.49791439,-20,123,162,29/01/2012,30/05/2012,22/03/2012,1,1,NA,1,Mount Wellington,3,1,NA,NA,NA,NA,NA,3.53,NA,NA,61,132,24,c,1135,NA,NA,NA,,,
C107,2,19.07433139,2.951073135,0.469979973,-19,123,162,29/01/2012,30/05/2012,22/03/2012,1,1,NA,1,Mount Wellington,3,1,NA,NA,NA,NA,NA,3.53,NA,NA,61,132,24,c,1135,NA,NA,NA,,,
C107,2,18.19595572,3.109412806,0.492678383,-18,123,162,29/01/2012,30/05/2012,22/03/2012,1,1,NA,1,Mount Wellington,3,1,NA,NA,NA,NA,NA,3.53,NA,NA,61,132,24,c,1135,NA,NA,NA,,,
C107,2,17.25705729,3.228325389,0.508977302,-17,123,162,29/01/2012,30/05/2012,22/03/2012,1,1,NA,1,Mount Wellington,3,1,NA,NA,NA,NA,NA,3.53,NA,NA,61,132,24,c,1135,NA,NA,NA,,,
C107,2,16.05572266,3.327851602,0.522163952,-16,123,162,29/01/2012,30/05/2012,22/03/2012,1,1,NA,1,Mount Wellington,3,1,NA,NA,NA,NA,NA,3.53,NA,NA,61,132,24,c,1135,NA,NA,NA,,,
C107,2,15.00477277,3.361377146,0.526517243,-15,123,162,29/01/2012,30/05/2012,22/03/2012,1,1,NA,1,Mount Wellington,3,1,NA,NA,NA,NA,NA,3.53,NA,NA,61,132,24,c,1135,NA,NA,NA,,,
C107,2,14.01047722,2.926755829,0.466386492,-14,123,162,29/01/2012,30/05/2012,22/03/2012,1,1,NA,1,Mount Wellington,3,1,NA,NA,NA,NA,NA,3.53,NA,NA,61,132,24,c,1135,NA,NA,NA,,,
C107,3,13.0100829,2.777417798,0.443641214,-13,123,162,29/01/2012,30/05/2012,22/03/2012,1,1,NA,1,Mount Wellington,3,1,NA,NA,NA,NA,NA,3.53,NA,NA,61,132,24,c,1135,NA,NA,NA,,,
C107,2,11.85426108,2.899828333,0.462372289,-12,123,162,29/01/2012,30/05/2012,22/03/2012,1,1,NA,1,Mount Wellington,3,1,NA,NA,NA,NA,NA,3.53,NA,NA,61,132,24,c,1135,NA,NA,NA,,,
C107,1,10.99178905,3.004247161,0.477735659,-11,123,162,29/01/2012,30/05/2012,22/03/2012,1,1,NA,1,Mount Wellington,3,1,NA,NA,NA,NA,NA,3.53,NA,NA,61,132,24,c,1135,NA,NA,NA,,,
C107,2,10.17516537,3.106899478,0.492327202,-10,123,162,29/01/2012,30/05/2012,22/03/2012,1,1,NA,1,Mount Wellington,3,1,NA,NA,NA,NA,NA,3.53,NA,NA,61,132,24,c,1135,NA,NA,NA,,,
C107,2,9.183600255,3.30396461,0.519035387,-9,123,162,29/01/2012,30/05/2012,22/03/2012,1,1,NA,1,Mount Wellington,3,1,NA,NA,NA,NA,NA,3.53,NA,NA,61,132,24,c,1135,NA,NA,NA,,,
C107,2,8.212483075,3.442561027,0.536881648,-8,123,162,29/01/2012,30/05/2012,22/03/2012,1,1,NA,1,Mount Wellington,3,1,NA,NA,NA,NA,NA,3.53,NA,NA,61,132,24,c,1135,NA,NA,NA,,,
C107,4,7.896894529,3.523472722,0.546970914,8,123,162,29/01/2012,30/05/2012,22/03/2012,1,1,NA,1,Mount Wellington,3,1,NA,NA,NA,NA,NA,3.53,NA,NA,61,132,24,c,1135,NA,NA,NA,,,
C107,3,9.054395402,3.650620758,0.562366719,9,123,162,29/01/2012,30/05/2012,22/03/2012,1,1,NA,1,Mount Wellington,3,1,NA,NA,NA,NA,NA,3.53,NA,NA,61,132,24,c,1135,NA,NA,NA,,,
C107,2,9.971198565,3.926090913,0.593960352,10,123,162,29/01/2012,30/05/2012,22/03/2012,1,1,NA,1,Mount Wellington,3,1,NA,NA,NA,NA,NA,3.53,NA,NA,61,132,24,c,1135,NA,NA,NA,,,
C107,3,10.92704819,5.204146116,0.716349482,11,123,162,29/01/2012,30/05/2012,22/03/2012,1,1,NA,1,Mount Wellington,3,1,NA,NA,NA,NA,NA,3.53,NA,NA,61,132,24,c,1135,NA,NA,NA,,,
C107,2,11.92485026,6.191900944,0.791824,12,123,162,29/01/2012,30/05/2012,22/03/2012,1,1,NA,1,Mount Wellington,3,1,NA,NA,NA,NA,NA,3.53,NA,NA,61,132,24,c,1135,NA,NA,NA,,,
C107,3,12.92757118,7.156350301,0.854691591,13,123,162,29/01/2012,30/05/2012,22/03/2012,1,1,NA,1,Mount Wellington,3,1,NA,NA,NA,NA,NA,3.53,NA,NA,61,132,24,c,1135,NA,NA,NA,,,
C107,2,13.97440039,7.806825921,0.892474495,14,123,162,29/01/2012,30/05/2012,22/03/2012,1,1,NA,1,Mount Wellington,3,1,NA,NA,NA,NA,NA,3.53,NA,NA,61,132,24,c,1135,NA,NA,NA,,,
C107,3,15.04790625,7.841158358,0.894380225,15,123,162,29/01/2012,30/05/2012,22/03/2012,1,1,NA,1,Mount Wellington,3,1,NA,NA,NA,NA,NA,3.53,NA,NA,61,132,24,c,1135,NA,NA,NA,,,
C107,2,16.1778444,8.963868507,0.952495477,16,123,162,29/01/2012,30/05/2012,22/03/2012,1,1,NA,1,Mount Wellington,3,1,NA,NA,NA,NA,NA,3.53,NA,NA,61,132,24,c,1135,NA,NA,NA,,,
C107,1,16.87420704,9.507920459,0.97808554,17,123,162,29/01/2012,30/05/2012,22/03/2012,1,1,NA,1,Mount Wellington,3,1,NA,NA,NA,NA,NA,3.53,NA,NA,61,132,24,c,1135,NA,NA,NA,,,
C107,3,17.90380252,9.949564979,0.997804093,18,123,162,29/01/2012,30/05/2012,22/03/2012,1,1,NA,1,Mount Wellington,3,1,NA,NA,NA,NA,NA,3.53,NA,NA,61,132,24,c,1135,NA,NA,NA,,,
C107,2,19.04383531,10.52599483,1.022263152,19,123,162,29/01/2012,30/05/2012,22/03/2012,1,1,NA,1,Mount Wellington,3,1,NA,NA,NA,NA,NA,3.53,NA,NA,61,132,24,c,1135,NA,NA,NA,,,
C107,2,20.03848439,10.70401598,1.029546749,20,123,162,29/01/2012,30/05/2012,22/03/2012,1,1,NA,1,Mount Wellington,3,1,NA,NA,NA,NA,NA,3.53,NA,NA,61,132,24,c,1135,NA,NA,NA,,,
C107,2,21.05911783,12.02366258,1.08003678,21,123,162,29/01/2012,30/05/2012,22/03/2012,1,1,NA,1,Mount Wellington,3,1,NA,NA,NA,NA,NA,3.53,NA,NA,61,132,24,c,1135,NA,NA,NA,,,
C107,2,22.11533789,13.82347383,1.140617195,22,123,162,29/01/2012,30/05/2012,22/03/2012,1,1,NA,1,Mount Wellington,3,1,NA,NA,NA,NA,NA,3.53,NA,NA,61,132,24,c,1135,NA,NA,NA,,,
C107,2,23.19735873,13.95383148,1.144693474,23,123,162,29/01/2012,30/05/2012,22/03/2012,1,1,NA,1,Mount Wellington,3,1,NA,NA,NA,NA,NA,3.53,NA,NA,61,132,24,c,1135,NA,NA,NA,,,
C107,1,24.00235676,13.81561683,1.14037028,24,123,162,29/01/2012,30/05/2012,22/03/2012,1,1,NA,1,Mount Wellington,3,1,NA,NA,NA,NA,NA,3.53,NA,NA,61,132,24,c,1135,NA,NA,NA,,,
C107,2,24.83284763,13.6922841,1.136475902,25,123,162,29/01/2012,30/05/2012,22/03/2012,1,1,NA,1,Mount Wellington,3,1,NA,NA,NA,NA,NA,3.53,NA,NA,61,132,24,c,1135,NA,NA,NA,,,
C107,2,25.99304492,13.02184974,1.11467268,26,123,162,29/01/2012,30/05/2012,22/03/2012,1,1,NA,1,Mount Wellington,3,1,NA,NA,NA,NA,NA,3.53,NA,NA,61,132,24,c,1135,NA,NA,NA,,,
C107,2,27.14518686,12.74646735,1.105389838,27,123,162,29/01/2012,30/05/2012,22/03/2012,1,1,NA,1,Mount Wellington,3,1,NA,NA,NA,NA,NA,3.53,NA,NA,61,132,24,c,1135,NA,NA,NA,,,
C107,1,28.02439976,13.42735507,1.127990474,28,123,162,29/01/2012,30/05/2012,22/03/2012,1,1,NA,1,Mount Wellington,3,1,NA,NA,NA,NA,NA,3.53,NA,NA,61,132,24,c,1135,NA,NA,NA,,,
C107,2,28.89345702,13.72435926,1.137492078,29,123,162,29/01/2012,30/05/2012,22/03/2012,1,1,NA,1,Mount Wellington,3,1,NA,NA,NA,NA,NA,3.53,NA,NA,61,132,24,c,1135,NA,NA,NA,,,
C107,2,29.62780207,14.13978129,1.150442692,30,123,162,29/01/2012,30/05/2012,22/03/2012,1,1,NA,1,Mount Wellington,3,1,NA,NA,NA,NA,NA,3.53,NA,NA,61,132,24,c,1135,NA,NA,NA,,,
C108,2,29.01387566,4.43381949,0.646778008,-29,196,163,29/01/2012,8/03/2012,22/03/2012,0,0,NA,2,Mount Wellington,3,1,NA,NA,NA,NA,NA,3.16,NA,NA,60,121,43,i,1131,3541,NA,NA,NA,,
C108,2,27.9514388,4.190988807,0.622316501,-28,196,163,29/01/2012,8/03/2012,22/03/2012,0,0,NA,2,Mount Wellington,3,1,NA,NA,NA,NA,NA,3.16,NA,NA,60,121,43,i,1131,3541,NA,NA,NA,,
C108,2,26.88934178,4.311096646,0.634587759,-27,196,163,29/01/2012,8/03/2012,22/03/2012,0,0,NA,2,Mount Wellington,3,1,NA,NA,NA,NA,NA,3.16,NA,NA,60,121,43,i,1131,3541,NA,NA,NA,,
C108,2,26.01489256,4.186084265,0.621807966,-26,196,163,29/01/2012,8/03/2012,22/03/2012,0,0,NA,2,Mount Wellington,3,1,NA,NA,NA,NA,NA,3.16,NA,NA,60,121,43,i,1131,3541,NA,NA,NA,,
C108,2,25.12460092,3.539605163,0.54895482,-25,196,163,29/01/2012,8/03/2012,22/03/2012,0,0,NA,2,Mount Wellington,3,1,NA,NA,NA,NA,NA,3.16,NA,NA,60,121,43,i,1131,3541,NA,NA,NA,,
C108,2,24.14532749,2.921810811,0.465652092,-24,196,163,29/01/2012,8/03/2012,22/03/2012,0,0,NA,2,Mount Wellington,3,1,NA,NA,NA,NA,NA,3.16,NA,NA,60,121,43,i,1131,3541,NA,NA,NA,,
C108,2,22.96098241,2.696787455,0.430846719,-23,196,163,29/01/2012,8/03/2012,22/03/2012,0,0,NA,2,Mount Wellington,3,1,NA,NA,NA,NA,NA,3.16,NA,NA,60,121,43,i,1131,3541,NA,NA,NA,,
C108,2,21.89791732,2.801148588,0.447336147,-22,196,163,29/01/2012,8/03/2012,22/03/2012,0,0,NA,2,Mount Wellington,3,1,NA,NA,NA,NA,NA,3.16,NA,NA,60,121,43,i,1131,3541,NA,NA,NA,,
C108,2,20.89195509,2.988674451,0.475478611,-21,196,163,29/01/2012,8/03/2012,22/03/2012,0,0,NA,2,Mount Wellington,3,1,NA,NA,NA,NA,NA,3.16,NA,NA,60,121,43,i,1131,3541,NA,NA,NA,,
C108,2,20.08664128,2.838092065,0.453026479,-20,196,163,29/01/2012,8/03/2012,22/03/2012,0,0,NA,2,Mount Wellington,3,1,NA,NA,NA,NA,NA,3.16,NA,NA,60,121,43,i,1131,3541,NA,NA,NA,,
C108,3,18.96708939,2.321566255,0.365781082,-19,196,163,29/01/2012,8/03/2012,22/03/2012,0,0,NA,2,Mount Wellington,3,1,NA,NA,NA,NA,NA,3.16,NA,NA,60,121,43,i,1131,3541,NA,NA,NA,,
C108,1,17.86770571,2.243215053,0.350870911,-18,196,163,29/01/2012,8/03/2012,22/03/2012,0,0,NA,2,Mount Wellington,3,1,NA,NA,NA,NA,NA,3.16,NA,NA,60,121,43,i,1131,3541,NA,NA,NA,,
C108,2,17.01400066,2.377217772,0.376068968,-17,196,163,29/01/2012,8/03/2012,22/03/2012,0,0,NA,2,Mount Wellington,3,1,NA,NA,NA,NA,NA,3.16,NA,NA,60,121,43,i,1131,3541,NA,NA,NA,,
C108,2,15.90187109,2.250553129,0.35228927,-16,196,163,29/01/2012,8/03/2012,22/03/2012,0,0,NA,2,Mount Wellington,3,1,NA,NA,NA,NA,NA,3.16,NA,NA,60,121,43,i,1131,3541,NA,NA,NA,,
C108,2,14.93906056,2.291891439,0.360194042,-15,196,163,29/01/2012,8/03/2012,22/03/2012,0,0,NA,2,Mount Wellington,3,1,NA,NA,NA,NA,NA,3.16,NA,NA,60,121,43,i,1131,3541,NA,NA,NA,,
C108,2,14.17262825,2.477292438,0.393977277,-14,196,163,29/01/2012,8/03/2012,22/03/2012,0,0,NA,2,Mount Wellington,3,1,NA,NA,NA,NA,NA,3.16,NA,NA,60,121,43,i,1131,3541,NA,NA,NA,,
C108,3,13.07432031,2.933782175,0.467427866,-13,196,163,29/01/2012,8/03/2012,22/03/2012,0,0,NA,2,Mount Wellington,3,1,NA,NA,NA,NA,NA,3.16,NA,NA,60,121,43,i,1131,3541,NA,NA,NA,,
C108,2,11.80943751,3.661718793,0.563684989,-12,196,163,29/01/2012,8/03/2012,22/03/2012,0,0,NA,2,Mount Wellington,3,1,NA,NA,NA,NA,NA,3.16,NA,NA,60,121,43,i,1131,3541,NA,NA,NA,,
C108,2,10.78521289,4.29731604,0.633197294,-11,196,163,29/01/2012,8/03/2012,22/03/2012,0,0,NA,2,Mount Wellington,3,1,NA,NA,NA,NA,NA,3.16,NA,NA,60,121,43,i,1131,3541,NA,NA,NA,,
C108,2,9.801354159,4.823830745,0.683392061,-10,196,163,29/01/2012,8/03/2012,22/03/2012,0,0,NA,2,Mount Wellington,3,1,NA,NA,NA,NA,NA,3.16,NA,NA,60,121,43,i,1131,3541,NA,NA,NA,,
C108,2,8.868552081,5.536863896,0.743263848,-9,196,163,29/01/2012,8/03/2012,22/03/2012,0,0,NA,2,Mount Wellington,3,1,NA,NA,NA,NA,NA,3.16,NA,NA,60,121,43,i,1131,3541,NA,NA,NA,,
C108,1,8.293855467,6.257202261,0.796380194,-8,196,163,29/01/2012,8/03/2012,22/03/2012,0,0,1,2,Mount Wellington,3,1,NA,NA,NA,NA,NA,3.16,NA,NA,60,121,43,i,1131,3541,NA,NA,NA,,
C108,2,8.198010408,7.33049173,0.865133108,8,196,163,29/01/2012,8/03/2012,22/03/2012,0,0,NA,2,Mount Wellington,3,1,NA,NA,NA,NA,NA,3.16,NA,NA,60,121,43,i,1131,3541,NA,NA,NA,,
C108,3,9.03407422,9.154610051,0.96163985,9,196,163,29/01/2012,8/03/2012,22/03/2012,0,0,NA,2,Mount Wellington,3,1,NA,NA,NA,NA,NA,3.16,NA,NA,60,121,43,i,1131,3541,NA,NA,NA,,
C108,2,9.991067712,10.66779445,1.028074639,10,196,163,29/01/2012,8/03/2012,22/03/2012,0,0,NA,2,Mount Wellington,3,1,NA,NA,NA,NA,NA,3.16,NA,NA,60,121,43,i,1131,3541,NA,NA,NA,,
C108,3,10.90555078,11.84364559,1.073485403,11,196,163,29/01/2012,8/03/2012,22/03/2012,0,0,NA,2,Mount Wellington,3,1,NA,NA,NA,NA,NA,3.16,NA,NA,60,121,43,i,1131,3541,NA,NA,NA,,
C108,3,12.0433533,12.54487704,1.098466409,12,196,163,29/01/2012,8/03/2012,22/03/2012,0,0,NA,2,Mount Wellington,3,1,NA,NA,NA,NA,NA,3.16,NA,NA,60,121,43,i,1131,3541,NA,NA,NA,,
C108,2,13.01923373,13.2118117,1.120962375,13,196,163,29/01/2012,8/03/2012,22/03/2012,0,0,NA,2,Mount Wellington,3,1,NA,NA,NA,NA,NA,3.16,NA,NA,60,121,43,i,1131,3541,NA,NA,NA,,
C108,3,14.01563281,14.43719133,1.159482712,14,196,163,29/01/2012,8/03/2012,22/03/2012,0,0,NA,2,Mount Wellington,3,1,NA,NA,NA,NA,NA,3.16,NA,NA,60,121,43,i,1131,3541,NA,NA,NA,,
C108,2,15.0491198,15.4836936,1.189874569,15,196,163,29/01/2012,8/03/2012,22/03/2012,0,0,NA,2,Mount Wellington,3,1,NA,NA,NA,NA,NA,3.16,NA,NA,60,121,43,i,1131,3541,NA,NA,NA,,
C108,2,15.90446876,16.46609295,1.216590563,16,196,163,29/01/2012,8/03/2012,22/03/2012,0,0,NA,2,Mount Wellington,3,1,NA,NA,NA,NA,NA,3.16,NA,NA,60,121,43,i,1131,3541,NA,NA,NA,,
C108,3,16.99874653,16.82955761,1.2260727,17,196,163,29/01/2012,8/03/2012,22/03/2012,0,0,NA,2,Mount Wellington,3,1,NA,NA,NA,NA,NA,3.16,NA,NA,60,121,43,i,1131,3541,NA,NA,NA,,
C108,2,18.11182616,17.27232292,1.237350749,18,196,163,29/01/2012,8/03/2012,22/03/2012,0,0,NA,2,Mount Wellington,3,1,NA,NA,NA,NA,NA,3.16,NA,NA,60,121,43,i,1131,3541,NA,NA,NA,,
C108,2,19.02953387,18.27323629,1.26181547,19,196,163,29/01/2012,8/03/2012,22/03/2012,0,0,NA,2,Mount Wellington,3,1,NA,NA,NA,NA,NA,3.16,NA,NA,60,121,43,i,1131,3541,NA,NA,NA,,
C108,2,19.97419012,18.74345002,1.272849532,20,196,163,29/01/2012,8/03/2012,22/03/2012,0,0,NA,2,Mount Wellington,3,1,NA,NA,NA,NA,NA,3.16,NA,NA,60,121,43,i,1131,3541,NA,NA,NA,,
C108,2,20.92554622,18.64450794,1.270550926,21,196,163,29/01/2012,8/03/2012,22/03/2012,0,0,NA,2,Mount Wellington,3,1,NA,NA,NA,NA,NA,3.16,NA,NA,60,121,43,i,1131,3541,NA,NA,NA,,
C108,2,21.90893163,18.82147114,1.274653566,22,196,163,29/01/2012,8/03/2012,22/03/2012,0,0,NA,2,Mount Wellington,3,1,NA,NA,NA,NA,NA,3.16,NA,NA,60,121,43,i,1131,3541,NA,NA,NA,,
C108,2,22.91080794,18.87766836,1.275948352,23,196,163,29/01/2012,8/03/2012,22/03/2012,0,0,NA,2,Mount Wellington,3,1,NA,NA,NA,NA,NA,3.16,NA,NA,60,121,43,i,1131,3541,NA,NA,NA,,
C108,2,23.93224741,18.18452734,1.259702017,24,196,163,29/01/2012,8/03/2012,22/03/2012,0,0,NA,2,Mount Wellington,3,1,NA,NA,NA,NA,NA,3.16,NA,NA,60,121,43,i,1131,3541,NA,NA,NA,,
C108,2,24.98114453,18.06733819,1.256894174,25,196,163,29/01/2012,8/03/2012,22/03/2012,0,0,NA,2,Mount Wellington,3,1,NA,NA,NA,NA,NA,3.16,NA,NA,60,121,43,i,1131,3541,NA,NA,NA,,
C108,2,26.04785157,17.44341884,1.241631609,26,196,163,29/01/2012,8/03/2012,22/03/2012,0,0,NA,2,Mount Wellington,3,1,NA,NA,NA,NA,NA,3.16,NA,NA,60,121,43,i,1131,3541,NA,NA,NA,,
C108,2,27.12290364,17.55520389,1.244405878,27,196,163,29/01/2012,8/03/2012,22/03/2012,0,0,NA,2,Mount Wellington,3,1,NA,NA,NA,NA,NA,3.16,NA,NA,60,121,43,i,1131,3541,NA,NA,NA,,
C108,2,28.21407811,17.14320795,1.234092093,28,196,163,29/01/2012,8/03/2012,22/03/2012,0,0,NA,2,Mount Wellington,3,1,NA,NA,NA,NA,NA,3.16,NA,NA,60,121,43,i,1131,3541,NA,NA,NA,,
C108,1,29.04666536,16.98529376,1.230073062,29,196,163,29/01/2012,8/03/2012,22/03/2012,0,0,NA,2,Mount Wellington,3,1,NA,NA,NA,NA,NA,3.16,NA,NA,60,121,43,i,1131,3541,NA,NA,NA,,
C109,6,29.58690429,9.39659907,0.972970697,-30,46,164,29/01/2012,17/03/2012,22/03/2012,0,0,NA,1,Mount Wellington,3,1,NA,NA,NA,NA,NA,3.81,NA,NA,60,148,NA,x,1132,NA,NA,NA,,,
C109,2,29.03634961,4.637860625,0.666317693,-29,46,164,29/01/2012,17/03/2012,22/03/2012,0,0,NA,1,Mount Wellington,3,1,NA,NA,NA,NA,NA,3.81,NA,NA,60,148,NA,x,1132,NA,NA,NA,,,
C109,2,27.97412696,4.107005488,0.613525283,-28,46,164,29/01/2012,17/03/2012,22/03/2012,0,0,NA,1,Mount Wellington,3,1,NA,NA,NA,NA,NA,3.81,NA,NA,60,148,NA,x,1132,NA,NA,NA,,,
C109,2,27.13790493,3.675655869,0.565334844,-27,46,164,29/01/2012,17/03/2012,22/03/2012,0,0,NA,1,Mount Wellington,3,1,NA,NA,NA,NA,NA,3.81,NA,NA,60,148,NA,x,1132,NA,NA,NA,,,
C109,3,26.00361589,2.947995048,0.46952675,-26,46,164,29/01/2012,17/03/2012,22/03/2012,0,0,NA,1,Mount Wellington,3,1,NA,NA,NA,NA,NA,3.81,NA,NA,60,148,NA,x,1132,NA,NA,NA,,,
C109,1,24.84406381,2.685215717,0.428979181,-25,46,164,29/01/2012,17/03/2012,22/03/2012,0,0,NA,1,Mount Wellington,3,1,NA,NA,NA,NA,NA,3.81,NA,NA,60,148,NA,x,1132,NA,NA,NA,,,
C109,2,24.01556514,1.665967025,0.221666401,-24,46,164,29/01/2012,17/03/2012,22/03/2012,0,0,NA,1,Mount Wellington,3,1,NA,NA,NA,NA,NA,3.81,NA,NA,60,148,NA,x,1132,NA,NA,NA,,,
C109,3,22.88513195,1.360652103,0.133747097,-23,46,164,29/01/2012,17/03/2012,22/03/2012,0,0,NA,1,Mount Wellington,3,1,NA,NA,NA,NA,NA,3.81,NA,NA,60,148,NA,x,1132,NA,NA,NA,,,
C109,2,21.78543231,0.95962323,-0.017899247,-22,46,164,29/01/2012,17/03/2012,22/03/2012,0,0,NA,1,Mount Wellington,3,1,NA,NA,NA,NA,NA,3.81,NA,NA,60,148,NA,x,1132,NA,NA,NA,,,
C109,1,20.95485418,0.799501995,-0.097180448,-21,46,164,29/01/2012,17/03/2012,22/03/2012,0,0,NA,1,Mount Wellington,3,1,NA,NA,NA,NA,NA,3.81,NA,NA,60,148,NA,x,1132,NA,NA,NA,,,
C109,2,20.10291015,0.449657493,-0.347118165,-20,46,164,29/01/2012,17/03/2012,22/03/2012,0,0,NA,1,Mount Wellington,3,1,NA,NA,NA,NA,NA,3.81,NA,NA,60,148,NA,x,1132,NA,NA,NA,,,
C109,2,19.03925587,0.438516613,-0.358013949,-19,46,164,29/01/2012,17/03/2012,22/03/2012,0,0,NA,1,Mount Wellington,3,1,NA,NA,NA,NA,NA,3.81,NA,NA,60,148,NA,x,1132,NA,NA,NA,,,
C109,3,17.96222919,0.697950428,-0.156175422,-18,46,164,29/01/2012,17/03/2012,22/03/2012,0,0,NA,1,Mount Wellington,3,1,NA,NA,NA,NA,NA,3.81,NA,NA,60,148,NA,x,1132,NA,NA,NA,,,
C109,2,16.8592168,0.909231942,-0.041325315,-17,46,164,29/01/2012,17/03/2012,22/03/2012,0,0,NA,1,Mount Wellington,3,1,NA,NA,NA,NA,NA,3.81,NA,NA,60,148,NA,x,1132,NA,NA,NA,,,
C109,2,15.9494616,0.814955474,-0.088866119,-16,46,164,29/01/2012,17/03/2012,22/03/2012,0,0,NA,1,Mount Wellington,3,1,NA,NA,NA,NA,NA,3.81,NA,NA,60,148,NA,x,1132,NA,NA,NA,,,
C109,1,15.02048568,0.780141237,-0.107826765,-15,46,164,29/01/2012,17/03/2012,22/03/2012,0,0,NA,1,Mount Wellington,3,1,NA,NA,NA,NA,NA,3.81,NA,NA,60,148,NA,x,1132,NA,NA,NA,,,
C109,2,14.20249936,0.765711089,-0.115935063,-14,46,164,29/01/2012,17/03/2012,22/03/2012,0,0,NA,1,Mount Wellington,3,1,NA,NA,NA,NA,NA,3.81,NA,NA,60,148,NA,x,1132,NA,NA,NA,,,
C109,3,13.09981858,0.889256645,-0.050972881,-13,46,164,29/01/2012,17/03/2012,22/03/2012,0,0,NA,1,Mount Wellington,3,1,NA,NA,NA,NA,NA,3.81,NA,NA,60,148,NA,x,1132,NA,NA,NA,,,
C109,2,12.02121159,0.975129997,-0.010937484,-12,46,164,29/01/2012,17/03/2012,22/03/2012,0,0,NA,1,Mount Wellington,3,1,NA,NA,NA,NA,NA,3.81,NA,NA,60,148,NA,x,1132,NA,NA,NA,,,
C109,2,11.05352736,0.828231982,-0.081848003,-11,46,164,29/01/2012,17/03/2012,22/03/2012,0,0,NA,1,Mount Wellington,3,1,NA,NA,NA,NA,NA,3.81,NA,NA,60,148,NA,x,1132,NA,NA,NA,,,
C109,2,9.97847005,0.929937592,-0.031546196,-10,46,164,29/01/2012,17/03/2012,22/03/2012,0,0,NA,1,Mount Wellington,3,1,NA,NA,NA,NA,NA,3.81,NA,NA,60,148,NA,x,1132,NA,NA,NA,,,
C109,2,9.023031247,1.020964605,0.009010686,-9,46,164,29/01/2012,17/03/2012,22/03/2012,0,0,NA,1,Mount Wellington,3,1,NA,NA,NA,NA,NA,3.81,NA,NA,60,148,NA,x,1132,NA,NA,NA,,,
C109,1,8.409979175,1.221676393,0.086956182,-8,46,164,29/01/2012,17/03/2012,22/03/2012,0,0,NA,1,Mount Wellington,3,1,NA,NA,NA,NA,NA,3.81,NA,NA,60,148,NA,x,1132,NA,NA,NA,,,
C109,2,8.243294915,1.590479701,0.201528131,8,46,164,29/01/2012,17/03/2012,22/03/2012,0,0,NA,1,Mount Wellington,3,1,NA,NA,NA,NA,NA,3.81,NA,NA,60,148,NA,x,1132,NA,NA,NA,,,
C109,3,9.03571137,1.910981411,0.281256463,9,46,164,29/01/2012,17/03/2012,22/03/2012,0,0,NA,1,Mount Wellington,3,1,NA,NA,NA,NA,NA,3.81,NA,NA,60,148,NA,x,1132,NA,NA,NA,,,
C109,3,10.0906033,2.308008987,0.363237496,10,46,164,29/01/2012,17/03/2012,22/03/2012,0,0,NA,1,Mount Wellington,3,1,NA,NA,NA,NA,NA,3.81,NA,NA,60,148,NA,x,1132,NA,NA,NA,,,
